2023/02/12 17:12:30 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0
2023/02/13 11:10:14 VMs 1, executed 72376, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:10:24 VMs 1, executed 72390, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:10:34 VMs 1, executed 72398, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:10:44 VMs 1, executed 72418, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:10:54 VMs 1, executed 72430, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:11:04 VMs 1, executed 72445, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:11:14 VMs 1, executed 72445, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:11:24 VMs 1, executed 72455, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:11:34 VMs 1, executed 72470, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:11:44 VMs 1, executed 72485, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:11:54 VMs 1, executed 72493, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:12:04 VMs 1, executed 72509, cover 40636, signal 53226/60336, crashes 0, repro 0
2023/02/13 11:12:14 VMs 1, executed 72509, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:12:24 VMs 1, executed 72527, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:12:34 VMs 1, executed 72541, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:12:44 VMs 1, executed 72548, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:12:54 VMs 1, executed 72564, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:13:04 VMs 1, executed 72581, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:13:14 VMs 1, executed 72581, cover 40636, signal 53227/60336, crashes 0, repro 0
2023/02/13 11:13:24 VMs 1, executed 72589, cover 40636, signal 53228/60336, crashes 0, repro 0
2023/02/13 11:13:34 VMs 1, executed 72608, cover 40636, signal 53228/60339, crashes 0, repro 0
2023/02/13 11:13:44 VMs 1, executed 72621, cover 40636, signal 53228/60339, crashes 0, repro 0
2023/02/13 11:13:54 VMs 1, executed 72629, cover 40636, signal 53228/60339, crashes 0, repro 0
2023/02/13 11:14:04 VMs 1, executed 72646, cover 40636, signal 53228/60339, crashes 0, repro 0
2023/02/13 11:14:14 VMs 1, executed 72646, cover 40636, signal 53228/60339, crashes 0, repro 0
2023/02/13 11:14:24 VMs 1, executed 72662, cover 40641, signal 53234/60339, crashes 0, repro 0
2023/02/13 11:14:34 VMs 1, executed 72675, cover 40641, signal 53234/60339, crashes 0, repro 0
2023/02/13 11:14:44 VMs 1, executed 72683, cover 40641, signal 53235/60339, crashes 0, repro 0
2023/02/13 11:14:54 VMs 1, executed 72699, cover 40641, signal 53235/60339, crashes 0, repro 0
2023/02/13 11:15:04 VMs 1, executed 72715, cover 40643, signal 53239/60339, crashes 0, repro 0
2023/02/13 11:15:14 VMs 1, executed 72715, cover 40643, signal 53239/60339, crashes 0, repro 0
2023/02/13 11:15:24 VMs 1, executed 72723, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:15:34 VMs 1, executed 72741, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:15:44 VMs 1, executed 72755, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:15:54 VMs 1, executed 72765, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:16:04 VMs 1, executed 72783, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:16:14 VMs 1, executed 72783, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:16:24 VMs 1, executed 72796, cover 40643, signal 53240/60339, crashes 0, repro 0
2023/02/13 11:16:34 VMs 1, executed 72805, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:16:44 VMs 1, executed 72820, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:16:54 VMs 1, executed 72837, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:17:04 VMs 1, executed 72844, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:17:14 VMs 1, executed 72844, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:17:18 vm-0: running for 1h0m0.001292296s, restarting
2023/02/13 11:17:24 VMs 0, executed 72860, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:17:34 VMs 0, executed 72860, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:17:44 VMs 1, executed 72860, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:17:54 VMs 1, executed 72860, cover 40649, signal 53255/60339, crashes 0, repro 0
2023/02/13 11:18:04 VMs 1, executed 72870, cover 40649, signal 53255/60355, crashes 0, repro 0
2023/02/13 11:18:14 VMs 1, executed 72880, cover 40649, signal 53255/60355, crashes 0, repro 0
2023/02/13 11:18:24 VMs 1, executed 72893, cover 40649, signal 53255/60355, crashes 0, repro 0
2023/02/13 11:18:34 VMs 1, executed 72893, cover 40649, signal 53255/60355, crashes 0, repro 0
2023/02/13 11:18:44 VMs 1, executed 72904, cover 40649, signal 53255/60355, crashes 0, repro 0
2023/02/13 11:18:54 VMs 1, executed 72921, cover 40649, signal 53255/60356, crashes 0, repro 0
2023/02/13 11:19:04 VMs 1, executed 72930, cover 40649, signal 53255/60356, crashes 0, repro 0
2023/02/13 11:19:14 VMs 1, executed 72944, cover 40649, signal 53255/60360, crashes 0, repro 0
2023/02/13 11:19:24 VMs 1, executed 72960, cover 40649, signal 53255/60360, crashes 0, repro 0
2023/02/13 11:19:34 VMs 1, executed 72960, cover 40649, signal 53255/60360, crashes 0, repro 0
2023/02/13 11:19:44 VMs 1, executed 72968, cover 40649, signal 53255/60362, crashes 0, repro 0
2023/02/13 11:19:54 VMs 1, executed 72984, cover 40649, signal 53255/60362, crashes 0, repro 0
2023/02/13 11:20:04 VMs 1, executed 72999, cover 40649, signal 53255/60362, crashes 0, repro 0
2023/02/13 11:20:14 VMs 1, executed 73017, cover 40649, signal 53256/60362, crashes 0, repro 0
2023/02/13 11:20:24 VMs 1, executed 73023, cover 40652, signal 53261/60362, crashes 0, repro 0
2023/02/13 11:20:34 VMs 1, executed 73023, cover 40654, signal 53266/60362, crashes 0, repro 0
2023/02/13 11:20:44 VMs 1, executed 73037, cover 40654, signal 53266/60362, crashes 0, repro 0
2023/02/13 11:20:54 VMs 1, executed 73057, cover 40654, signal 53266/60363, crashes 0, repro 0
2023/02/13 11:21:04 VMs 1, executed 73063, cover 40654, signal 53266/60363, crashes 0, repro 0
2023/02/13 11:21:14 VMs 1, executed 73083, cover 40688, signal 53320/60376, crashes 0, repro 0
2023/02/13 11:21:24 VMs 1, executed 73093, cover 40688, signal 53320/60376, crashes 0, repro 0
2023/02/13 11:21:34 VMs 1, executed 73093, cover 40688, signal 53320/60376, crashes 0, repro 0
2023/02/13 11:21:44 VMs 1, executed 73101, cover 40694, signal 53328/60376, crashes 0, repro 0
2023/02/13 11:21:54 VMs 1, executed 73121, cover 40694, signal 53328/60376, crashes 0, repro 0
2023/02/13 11:22:04 VMs 1, executed 73136, cover 40694, signal 53328/60380, crashes 0, repro 0
2023/02/13 11:22:14 VMs 1, executed 73142, cover 40694, signal 53328/60380, crashes 0, repro 0
2023/02/13 11:22:24 VMs 1, executed 73159, cover 40694, signal 53328/60380, crashes 0, repro 0
2023/02/13 11:22:34 VMs 1, executed 73159, cover 40694, signal 53328/60380, crashes 0, repro 0
2023/02/13 11:22:44 VMs 1, executed 73174, cover 40694, signal 53331/60380, crashes 0, repro 0
2023/02/13 11:22:54 VMs 1, executed 73194, cover 40694, signal 53331/60380, crashes 0, repro 0
2023/02/13 11:23:04 VMs 1, executed 73201, cover 40694, signal 53331/60380, crashes 0, repro 0
2023/02/13 11:23:14 VMs 1, executed 73214, cover 40694, signal 53331/60380, crashes 0, repro 0
2023/02/13 11:23:24 VMs 1, executed 73229, cover 40694, signal 53331/60392, crashes 0, repro 0
2023/02/13 11:23:34 VMs 1, executed 73229, cover 40694, signal 53331/60392, crashes 0, repro 0
2023/02/13 11:23:44 VMs 1, executed 73238, cover 40694, signal 53332/60401, crashes 0, repro 0
2023/02/13 11:23:54 VMs 1, executed 73254, cover 40694, signal 53332/60401, crashes 0, repro 0
2023/02/13 11:24:04 VMs 1, executed 73270, cover 40694, signal 53332/60401, crashes 0, repro 0
2023/02/13 11:24:14 VMs 1, executed 73290, cover 40694, signal 53332/60401, crashes 0, repro 0
2023/02/13 11:24:24 VMs 1, executed 73294, cover 40694, signal 53332/60401, crashes 0, repro 0
2023/02/13 11:24:34 VMs 1, executed 73294, cover 40694, signal 53332/60401, crashes 0, repro 0
2023/02/13 11:24:44 VMs 1, executed 73316, cover 40694, signal 53332/60402, crashes 0, repro 0
2023/02/13 11:24:54 VMs 1, executed 73328, cover 40694, signal 53332/60402, crashes 0, repro 0
2023/02/13 11:25:04 VMs 1, executed 73334, cover 40698, signal 53337/60402, crashes 0, repro 0
2023/02/13 11:25:14 VMs 1, executed 73352, cover 40705, signal 53348/60402, crashes 0, repro 0
2023/02/13 11:25:24 VMs 1, executed 73371, cover 40706, signal 53350/60403, crashes 0, repro 0
2023/02/13 11:25:34 VMs 1, executed 73371, cover 40706, signal 53350/60403, crashes 0, repro 0
2023/02/13 11:25:44 VMs 1, executed 73383, cover 40706, signal 53350/60419, crashes 0, repro 0
2023/02/13 11:25:54 VMs 1, executed 73394, cover 40706, signal 53350/60419, crashes 0, repro 0
2023/02/13 11:26:04 VMs 1, executed 73406, cover 40706, signal 53351/60419, crashes 0, repro 0
2023/02/13 11:26:14 VMs 1, executed 73424, cover 40706, signal 53351/60419, crashes 0, repro 0
2023/02/13 11:26:24 VMs 1, executed 73438, cover 40706, signal 53351/60419, crashes 0, repro 0
2023/02/13 11:26:34 VMs 1, executed 73438, cover 40716, signal 53363/60419, crashes 0, repro 0
2023/02/13 11:26:44 VMs 1, executed 73452, cover 40716, signal 53363/60419, crashes 0, repro 0
2023/02/13 11:26:54 VMs 1, executed 73468, cover 40716, signal 53363/60419, crashes 0, repro 0
2023/02/13 11:27:04 VMs 1, executed 73480, cover 40716, signal 53363/60420, crashes 0, repro 0
2023/02/13 11:27:14 VMs 1, executed 73495, cover 40716, signal 53363/60420, crashes 0, repro 0
2023/02/13 11:27:24 VMs 1, executed 73504, cover 40716, signal 53363/60456, crashes 0, repro 0
2023/02/13 11:27:34 VMs 1, executed 73504, cover 40730, signal 53379/60456, crashes 0, repro 0
2023/02/13 11:27:44 VMs 1, executed 73520, cover 40730, signal 53379/60456, crashes 0, repro 0
2023/02/13 11:27:54 VMs 1, executed 73525, cover 40731, signal 53381/60456, crashes 0, repro 0
2023/02/13 11:28:04 VMs 1, executed 73541, cover 40731, signal 53381/60499, crashes 0, repro 0
2023/02/13 11:28:14 VMs 1, executed 73561, cover 40731, signal 53381/60528, crashes 0, repro 0
2023/02/13 11:28:24 VMs 1, executed 73570, cover 40731, signal 53381/60528, crashes 0, repro 0
2023/02/13 11:28:34 VMs 1, executed 73570, cover 40732, signal 53383/60528, crashes 0, repro 0
2023/02/13 11:28:44 VMs 1, executed 73583, cover 40732, signal 53383/60528, crashes 0, repro 0
2023/02/13 11:28:54 VMs 1, executed 73597, cover 40732, signal 53383/60532, crashes 0, repro 0
2023/02/13 11:29:04 VMs 1, executed 73614, cover 40732, signal 53383/60539, crashes 0, repro 0
2023/02/13 11:29:14 VMs 1, executed 73623, cover 40732, signal 53383/60539, crashes 0, repro 0
2023/02/13 11:29:24 VMs 1, executed 73637, cover 40764, signal 53419/60540, crashes 0, repro 0
2023/02/13 11:29:34 VMs 1, executed 73637, cover 40789, signal 53448/60540, crashes 0, repro 0
2023/02/13 11:29:44 VMs 1, executed 73646, cover 40789, signal 53448/60540, crashes 0, repro 0
2023/02/13 11:29:54 VMs 1, executed 73662, cover 40789, signal 53448/60542, crashes 0, repro 0
2023/02/13 11:30:04 VMs 1, executed 73682, cover 40789, signal 53448/60544, crashes 0, repro 0
2023/02/13 11:30:14 VMs 1, executed 73688, cover 40789, signal 53448/60552, crashes 0, repro 0
2023/02/13 11:30:24 VMs 1, executed 73703, cover 40789, signal 53448/60552, crashes 0, repro 0
2023/02/13 11:30:34 VMs 1, executed 73703, cover 40789, signal 53448/60552, crashes 0, repro 0
2023/02/13 11:30:44 VMs 1, executed 73720, cover 40791, signal 53453/60553, crashes 0, repro 0
2023/02/13 11:30:54 VMs 1, executed 73736, cover 40791, signal 53454/60553, crashes 0, repro 0
2023/02/13 11:31:04 VMs 1, executed 73742, cover 40791, signal 53454/60553, crashes 0, repro 0
2023/02/13 11:31:14 VMs 1, executed 73760, cover 40791, signal 53454/60553, crashes 0, repro 0
2023/02/13 11:31:24 VMs 1, executed 73776, cover 40795, signal 53462/60565, crashes 0, repro 0
2023/02/13 11:31:34 VMs 1, executed 73776, cover 40795, signal 53463/60565, crashes 0, repro 0
2023/02/13 11:31:44 VMs 1, executed 73792, cover 40795, signal 53463/60583, crashes 0, repro 0
2023/02/13 11:31:54 VMs 1, executed 73799, cover 40795, signal 53463/60583, crashes 0, repro 0
2023/02/13 11:32:04 VMs 1, executed 73819, cover 40795, signal 53463/60583, crashes 0, repro 0
2023/02/13 11:32:14 VMs 1, executed 73831, cover 40795, signal 53463/60583, crashes 0, repro 0
2023/02/13 11:32:24 VMs 1, executed 73838, cover 40795, signal 53463/60583, crashes 0, repro 0
2023/02/13 11:32:34 VMs 1, executed 73838, cover 40795, signal 53463/60583, crashes 0, repro 0
2023/02/13 11:32:44 VMs 1, executed 73853, cover 40808, signal 53481/60583, crashes 0, repro 0
2023/02/13 11:32:54 VMs 1, executed 73872, cover 40817, signal 53493/60604, crashes 0, repro 0
2023/02/13 11:33:04 VMs 1, executed 73887, cover 40817, signal 53493/60604, crashes 0, repro 0
2023/02/13 11:33:14 VMs 1, executed 73897, cover 40817, signal 53493/60607, crashes 0, repro 0
2023/02/13 11:33:24 VMs 1, executed 73916, cover 40831, signal 53513/60617, crashes 0, repro 0
2023/02/13 11:33:34 VMs 1, executed 73916, cover 40831, signal 53513/60617, crashes 0, repro 0
2023/02/13 11:33:44 VMs 1, executed 73932, cover 40831, signal 53513/60617, crashes 0, repro 0
2023/02/13 11:33:54 VMs 1, executed 73938, cover 40831, signal 53513/60617, crashes 0, repro 0
2023/02/13 11:34:04 VMs 1, executed 73951, cover 40831, signal 53513/60618, crashes 0, repro 0
2023/02/13 11:34:14 VMs 1, executed 73966, cover 40831, signal 53513/60618, crashes 0, repro 0
2023/02/13 11:34:24 VMs 1, executed 73982, cover 40831, signal 53513/60736, crashes 0, repro 0
2023/02/13 11:34:34 VMs 1, executed 73982, cover 40831, signal 53513/60736, crashes 0, repro 0
2023/02/13 11:34:44 VMs 1, executed 73990, cover 40831, signal 53513/60736, crashes 0, repro 0
2023/02/13 11:34:54 VMs 1, executed 74007, cover 40832, signal 53516/60736, crashes 0, repro 0
2023/02/13 11:35:04 VMs 1, executed 74023, cover 40844, signal 53531/60736, crashes 0, repro 0
2023/02/13 11:35:14 VMs 1, executed 74030, cover 40844, signal 53531/60736, crashes 0, repro 0
2023/02/13 11:35:24 VMs 1, executed 74046, cover 40844, signal 53531/60748, crashes 0, repro 0
2023/02/13 11:35:34 VMs 1, executed 74046, cover 40844, signal 53531/60748, crashes 0, repro 0
2023/02/13 11:35:44 VMs 1, executed 74065, cover 40844, signal 53531/60761, crashes 0, repro 0
2023/02/13 11:35:54 VMs 1, executed 74076, cover 40844, signal 53531/60765, crashes 0, repro 0
2023/02/13 11:36:04 VMs 1, executed 74092, cover 40844, signal 53531/60780, crashes 0, repro 0
2023/02/13 11:36:14 VMs 1, executed 74108, cover 40844, signal 53531/60815, crashes 0, repro 0
2023/02/13 11:36:24 VMs 1, executed 74119, cover 40944, signal 53648/60815, crashes 0, repro 0
2023/02/13 11:36:34 VMs 1, executed 74119, cover 40944, signal 53648/60815, crashes 0, repro 0
2023/02/13 11:36:44 VMs 1, executed 74130, cover 40944, signal 53648/60815, crashes 0, repro 0
2023/02/13 11:36:54 VMs 1, executed 74142, cover 40969, signal 53683/60817, crashes 0, repro 0
2023/02/13 11:37:04 VMs 1, executed 74162, cover 40969, signal 53683/60817, crashes 0, repro 0
2023/02/13 11:37:14 VMs 1, executed 74174, cover 40969, signal 53683/60817, crashes 0, repro 0
2023/02/13 11:37:24 VMs 1, executed 74184, cover 40969, signal 53683/60817, crashes 0, repro 0
2023/02/13 11:37:34 VMs 1, executed 74184, cover 40969, signal 53683/60817, crashes 0, repro 0
2023/02/13 11:37:44 VMs 1, executed 74199, cover 40969, signal 53683/60817, crashes 0, repro 0
2023/02/13 11:37:54 VMs 1, executed 74214, cover 40970, signal 53685/60817, crashes 0, repro 0
2023/02/13 11:38:04 VMs 1, executed 74231, cover 41030, signal 53758/60817, crashes 0, repro 0
2023/02/13 11:38:14 VMs 1, executed 74237, cover 41030, signal 53758/60847, crashes 0, repro 0
2023/02/13 11:38:24 VMs 1, executed 74254, cover 41030, signal 53758/60847, crashes 0, repro 0
2023/02/13 11:38:34 VMs 1, executed 74254, cover 41030, signal 53758/60847, crashes 0, repro 0
2023/02/13 11:38:44 VMs 1, executed 74270, cover 41030, signal 53758/60847, crashes 0, repro 0
2023/02/13 11:38:54 VMs 1, executed 74278, cover 41030, signal 53758/60847, crashes 0, repro 0
2023/02/13 11:39:04 VMs 1, executed 74294, cover 41040, signal 53772/60847, crashes 0, repro 0
2023/02/13 11:39:14 VMs 1, executed 74315, cover 41040, signal 53772/60848, crashes 0, repro 0
2023/02/13 11:39:24 VMs 1, executed 74324, cover 41040, signal 53772/60848, crashes 0, repro 0
2023/02/13 11:39:34 VMs 1, executed 74324, cover 41041, signal 53774/60848, crashes 0, repro 0
2023/02/13 11:39:44 VMs 1, executed 74338, cover 41041, signal 53774/60848, crashes 0, repro 0
2023/02/13 11:39:54 VMs 1, executed 74350, cover 41041, signal 53774/60848, crashes 0, repro 0
2023/02/13 11:40:04 VMs 1, executed 74358, cover 41041, signal 53774/60848, crashes 0, repro 0
2023/02/13 11:40:14 VMs 1, executed 74374, cover 41041, signal 53774/60848, crashes 0, repro 0
2023/02/13 11:40:24 VMs 1, executed 74392, cover 41041, signal 53774/60850, crashes 0, repro 0
2023/02/13 11:40:34 VMs 1, executed 74392, cover 41041, signal 53774/60850, crashes 0, repro 0
2023/02/13 11:40:44 VMs 1, executed 74406, cover 41041, signal 53775/60850, crashes 0, repro 0
2023/02/13 11:40:54 VMs 1, executed 74413, cover 41050, signal 53789/60851, crashes 0, repro 0
2023/02/13 11:41:04 VMs 1, executed 74429, cover 41050, signal 53789/60853, crashes 0, repro 0
2023/02/13 11:41:14 VMs 1, executed 74447, cover 41050, signal 53789/60853, crashes 0, repro 0
2023/02/13 11:41:24 VMs 1, executed 74465, cover 41053, signal 53794/60855, crashes 0, repro 0
2023/02/13 11:41:34 VMs 1, executed 74465, cover 41053, signal 53794/60855, crashes 0, repro 0
2023/02/13 11:41:44 VMs 1, executed 74469, cover 41065, signal 53813/60855, crashes 0, repro 0
2023/02/13 11:41:54 VMs 1, executed 74487, cover 41092, signal 53853/60855, crashes 0, repro 0
2023/02/13 11:42:04 VMs 1, executed 74506, cover 41092, signal 53855/60855, crashes 0, repro 0
2023/02/13 11:42:14 VMs 1, executed 74510, cover 41092, signal 53855/60855, crashes 0, repro 0
2023/02/13 11:42:24 VMs 1, executed 74528, cover 41092, signal 53855/60855, crashes 0, repro 0
2023/02/13 11:42:34 VMs 1, executed 74528, cover 41092, signal 53855/60855, crashes 0, repro 0
2023/02/13 11:42:44 VMs 1, executed 74545, cover 41092, signal 53858/60855, crashes 0, repro 0
2023/02/13 11:42:54 VMs 1, executed 74559, cover 41097, signal 53867/60855, crashes 0, repro 0
2023/02/13 11:43:04 VMs 1, executed 74568, cover 41097, signal 53867/60856, crashes 0, repro 0
2023/02/13 11:43:14 VMs 1, executed 74582, cover 41097, signal 53870/60889, crashes 0, repro 0
2023/02/13 11:43:24 VMs 1, executed 74600, cover 41097, signal 53870/60895, crashes 0, repro 0
