2023/02/13 17:16:54 VMs 1, executed 0, cover 0, signal 0/0, crashes 0, repro 0
2023/02/14 11:02:28 VMs 1, executed 70711, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:02:38 VMs 1, executed 70728, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:02:48 VMs 1, executed 70737, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:02:58 VMs 1, executed 70752, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:03:08 VMs 1, executed 70763, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:03:18 VMs 1, executed 70763, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:03:28 VMs 1, executed 70776, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:03:38 VMs 1, executed 70783, cover 39838, signal 52867/60166, crashes 1, repro 0
2023/02/14 11:03:48 VMs 1, executed 70799, cover 39838, signal 52867/60167, crashes 1, repro 0
2023/02/14 11:03:58 VMs 1, executed 70807, cover 39838, signal 52867/60170, crashes 1, repro 0
2023/02/14 11:04:08 VMs 1, executed 70823, cover 39838, signal 52867/60170, crashes 1, repro 0
2023/02/14 11:04:18 VMs 1, executed 70823, cover 39838, signal 52867/60170, crashes 1, repro 0
2023/02/14 11:04:28 VMs 1, executed 70840, cover 39838, signal 52867/60170, crashes 1, repro 0
2023/02/14 11:04:38 VMs 1, executed 70848, cover 39838, signal 52867/60170, crashes 1, repro 0
2023/02/14 11:04:48 VMs 1, executed 70864, cover 39838, signal 52867/60178, crashes 1, repro 0
2023/02/14 11:04:58 VMs 1, executed 70870, cover 39842, signal 52874/60178, crashes 1, repro 0
2023/02/14 11:05:08 VMs 1, executed 70893, cover 39842, signal 52874/60180, crashes 1, repro 0
2023/02/14 11:05:18 VMs 1, executed 70893, cover 39842, signal 52874/60180, crashes 1, repro 0
2023/02/14 11:05:28 VMs 1, executed 70901, cover 39842, signal 52874/60180, crashes 1, repro 0
2023/02/14 11:05:38 VMs 1, executed 70911, cover 39842, signal 52874/60180, crashes 1, repro 0
2023/02/14 11:05:48 VMs 1, executed 70929, cover 39842, signal 52874/60180, crashes 1, repro 0
2023/02/14 11:05:58 VMs 1, executed 70935, cover 39842, signal 52874/60180, crashes 1, repro 0
2023/02/14 11:06:08 VMs 1, executed 70952, cover 39842, signal 52874/60181, crashes 1, repro 0
2023/02/14 11:06:18 VMs 1, executed 70952, cover 39842, signal 52874/60181, crashes 1, repro 0
2023/02/14 11:06:28 VMs 1, executed 70959, cover 39842, signal 52874/60183, crashes 1, repro 0
2023/02/14 11:06:38 VMs 1, executed 70975, cover 39842, signal 52874/60183, crashes 1, repro 0
2023/02/14 11:06:48 VMs 1, executed 70983, cover 39842, signal 52874/60194, crashes 1, repro 0
2023/02/14 11:06:58 VMs 1, executed 71003, cover 39842, signal 52874/60194, crashes 1, repro 0
2023/02/14 11:07:08 VMs 1, executed 71013, cover 39847, signal 52881/60194, crashes 1, repro 0
2023/02/14 11:07:18 VMs 1, executed 71013, cover 39847, signal 52881/60194, crashes 1, repro 0
2023/02/14 11:07:28 VMs 1, executed 71027, cover 39847, signal 52881/60194, crashes 1, repro 0
2023/02/14 11:07:38 VMs 1, executed 71033, cover 39847, signal 52881/60194, crashes 1, repro 0
2023/02/14 11:07:48 VMs 1, executed 71048, cover 39847, signal 52881/60195, crashes 1, repro 0
2023/02/14 11:07:58 VMs 1, executed 71062, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:08:08 VMs 1, executed 71071, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:08:18 VMs 1, executed 71071, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:08:28 VMs 1, executed 71088, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:08:38 VMs 1, executed 71104, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:08:44 vm-0: running for 1h0m0.000635258s, restarting
2023/02/14 11:08:48 VMs 0, executed 71111, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:08:58 VMs 0, executed 71111, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:09:08 VMs 1, executed 71111, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:09:18 VMs 1, executed 71112, cover 39847, signal 52881/60206, crashes 1, repro 0
2023/02/14 11:09:28 VMs 1, executed 71124, cover 39847, signal 52881/60226, crashes 1, repro 0
2023/02/14 11:09:38 VMs 1, executed 71132, cover 39847, signal 52881/60226, crashes 1, repro 0
2023/02/14 11:09:48 VMs 1, executed 71132, cover 39847, signal 52881/60226, crashes 1, repro 0
2023/02/14 11:09:58 VMs 1, executed 71144, cover 39847, signal 52881/60230, crashes 1, repro 0
2023/02/14 11:10:08 VMs 1, executed 71152, cover 39847, signal 52881/60230, crashes 1, repro 0
2023/02/14 11:10:18 VMs 1, executed 71168, cover 39847, signal 52881/60230, crashes 1, repro 0
2023/02/14 11:10:28 VMs 1, executed 71177, cover 39848, signal 52884/60230, crashes 1, repro 0
2023/02/14 11:10:38 VMs 1, executed 71193, cover 39848, signal 52884/60234, crashes 1, repro 0
2023/02/14 11:10:48 VMs 1, executed 71193, cover 39848, signal 52884/60234, crashes 1, repro 0
2023/02/14 11:10:58 VMs 1, executed 71201, cover 39848, signal 52884/60234, crashes 1, repro 0
2023/02/14 11:11:08 VMs 1, executed 71217, cover 39848, signal 52884/60234, crashes 1, repro 0
2023/02/14 11:11:18 VMs 1, executed 71225, cover 39848, signal 52884/60234, crashes 1, repro 0
2023/02/14 11:11:28 VMs 1, executed 71241, cover 39848, signal 52884/60234, crashes 1, repro 0
2023/02/14 11:11:38 VMs 1, executed 71249, cover 39848, signal 52885/60234, crashes 1, repro 0
2023/02/14 11:11:48 VMs 1, executed 71249, cover 39848, signal 52885/60234, crashes 1, repro 0
2023/02/14 11:11:58 VMs 1, executed 71265, cover 39848, signal 52885/60235, crashes 1, repro 0
2023/02/14 11:12:08 VMs 1, executed 71281, cover 39848, signal 52885/60235, crashes 1, repro 0
2023/02/14 11:12:18 VMs 1, executed 71289, cover 39848, signal 52886/60237, crashes 1, repro 0
2023/02/14 11:12:28 VMs 1, executed 71305, cover 39848, signal 52886/60237, crashes 1, repro 0
2023/02/14 11:12:38 VMs 1, executed 71313, cover 39856, signal 52896/60238, crashes 1, repro 0
2023/02/14 11:12:48 VMs 1, executed 71313, cover 39856, signal 52896/60238, crashes 1, repro 0
2023/02/14 11:12:58 VMs 1, executed 71328, cover 39856, signal 52896/60238, crashes 1, repro 0
2023/02/14 11:13:08 VMs 1, executed 71336, cover 39856, signal 52896/60238, crashes 1, repro 0
2023/02/14 11:13:18 VMs 1, executed 71352, cover 39857, signal 52898/60239, crashes 1, repro 0
2023/02/14 11:13:28 VMs 1, executed 71360, cover 39860, signal 52907/60239, crashes 1, repro 0
2023/02/14 11:13:38 VMs 1, executed 71377, cover 39860, signal 52907/60379, crashes 1, repro 0
2023/02/14 11:13:48 VMs 1, executed 71377, cover 39860, signal 52907/60379, crashes 1, repro 0
2023/02/14 11:13:58 VMs 1, executed 71385, cover 39860, signal 52907/60379, crashes 1, repro 0
2023/02/14 11:14:08 VMs 1, executed 71401, cover 39860, signal 52907/60388, crashes 1, repro 0
2023/02/14 11:14:18 VMs 1, executed 71416, cover 39860, signal 52908/60389, crashes 1, repro 0
2023/02/14 11:14:28 VMs 1, executed 71429, cover 39860, signal 52908/60398, crashes 1, repro 0
2023/02/14 11:14:38 VMs 1, executed 71444, cover 39860, signal 52908/60398, crashes 1, repro 0
2023/02/14 11:14:48 VMs 1, executed 71444, cover 39860, signal 52908/60398, crashes 1, repro 0
2023/02/14 11:14:58 VMs 1, executed 71460, cover 39860, signal 52908/60398, crashes 1, repro 0
2023/02/14 11:15:08 VMs 1, executed 71465, cover 39860, signal 52908/60400, crashes 1, repro 0
2023/02/14 11:15:18 VMs 1, executed 71486, cover 39860, signal 52908/60400, crashes 1, repro 0
2023/02/14 11:15:28 VMs 1, executed 71499, cover 39860, signal 52908/60400, crashes 1, repro 0
2023/02/14 11:15:38 VMs 1, executed 71507, cover 39860, signal 52908/60400, crashes 1, repro 0
2023/02/14 11:15:48 VMs 1, executed 71507, cover 39868, signal 52917/60400, crashes 1, repro 0
2023/02/14 11:15:58 VMs 1, executed 71523, cover 39868, signal 52917/60400, crashes 1, repro 0
2023/02/14 11:16:08 VMs 1, executed 71539, cover 39868, signal 52917/60401, crashes 1, repro 0
2023/02/14 11:16:18 VMs 1, executed 71546, cover 39868, signal 52917/60409, crashes 1, repro 0
2023/02/14 11:16:28 VMs 1, executed 71563, cover 39868, signal 52919/60409, crashes 1, repro 0
2023/02/14 11:16:38 VMs 1, executed 71580, cover 39868, signal 52920/60409, crashes 1, repro 0
2023/02/14 11:16:48 VMs 1, executed 71580, cover 39868, signal 52920/60409, crashes 1, repro 0
2023/02/14 11:16:58 VMs 1, executed 71587, cover 39868, signal 52920/60409, crashes 1, repro 0
2023/02/14 11:17:08 VMs 1, executed 71601, cover 39868, signal 52920/60409, crashes 1, repro 0
2023/02/14 11:17:18 VMs 1, executed 71622, cover 39868, signal 52920/60409, crashes 1, repro 0
2023/02/14 11:17:28 VMs 1, executed 71630, cover 39868, signal 52920/60409, crashes 1, repro 0
2023/02/14 11:17:38 VMs 1, executed 71642, cover 39868, signal 52922/60409, crashes 1, repro 0
2023/02/14 11:17:48 VMs 1, executed 71642, cover 39874, signal 52930/60409, crashes 1, repro 0
2023/02/14 11:17:58 VMs 1, executed 71657, cover 39874, signal 52930/60411, crashes 1, repro 0
2023/02/14 11:18:08 VMs 1, executed 71668, cover 39874, signal 52930/60411, crashes 1, repro 0
2023/02/14 11:18:18 VMs 1, executed 71685, cover 39874, signal 52930/60411, crashes 1, repro 0
2023/02/14 11:18:28 VMs 1, executed 71698, cover 39874, signal 52930/60411, crashes 1, repro 0
2023/02/14 11:18:38 VMs 1, executed 71711, cover 39881, signal 52941/60411, crashes 1, repro 0
2023/02/14 11:18:48 VMs 1, executed 71711, cover 39881, signal 52941/60411, crashes 1, repro 0
2023/02/14 11:18:58 VMs 1, executed 71721, cover 39881, signal 52941/60411, crashes 1, repro 0
2023/02/14 11:19:08 VMs 1, executed 71740, cover 39881, signal 52942/60411, crashes 1, repro 0
2023/02/14 11:19:18 VMs 1, executed 71746, cover 39881, signal 52942/60411, crashes 1, repro 0
2023/02/14 11:19:28 VMs 1, executed 71761, cover 39881, signal 52942/60427, crashes 1, repro 0
2023/02/14 11:19:38 VMs 1, executed 71770, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:19:48 VMs 1, executed 71770, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:19:58 VMs 1, executed 71785, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:20:08 VMs 1, executed 71801, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:20:18 VMs 1, executed 71809, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:20:28 VMs 1, executed 71826, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:20:38 VMs 1, executed 71832, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:20:48 VMs 1, executed 71832, cover 39881, signal 52942/60429, crashes 1, repro 0
2023/02/14 11:20:58 VMs 1, executed 71849, cover 39881, signal 52942/60431, crashes 1, repro 0
2023/02/14 11:21:08 VMs 1, executed 71859, cover 39881, signal 52942/60431, crashes 1, repro 0
2023/02/14 11:21:18 VMs 1, executed 71874, cover 39954, signal 53085/60431, crashes 1, repro 0
2023/02/14 11:21:28 VMs 1, executed 71890, cover 39954, signal 53085/60431, crashes 1, repro 0
2023/02/14 11:21:38 VMs 1, executed 71897, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:21:48 VMs 1, executed 71897, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:21:58 VMs 1, executed 71913, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:22:08 VMs 1, executed 71921, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:22:18 VMs 1, executed 71936, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:22:28 VMs 1, executed 71944, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:22:38 VMs 1, executed 71961, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:22:48 VMs 1, executed 71961, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:22:58 VMs 1, executed 71977, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:23:08 VMs 1, executed 71985, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:23:18 VMs 1, executed 72002, cover 39954, signal 53086/60455, crashes 1, repro 0
2023/02/14 11:23:28 VMs 1, executed 72010, cover 39955, signal 53104/60455, crashes 1, repro 0
2023/02/14 11:23:38 VMs 1, executed 72026, cover 39955, signal 53104/60456, crashes 1, repro 0
2023/02/14 11:23:48 VMs 1, executed 72026, cover 39955, signal 53104/60456, crashes 1, repro 0
2023/02/14 11:23:58 VMs 1, executed 72041, cover 39955, signal 53104/60456, crashes 1, repro 0
2023/02/14 11:24:08 VMs 1, executed 72051, cover 39955, signal 53104/60474, crashes 1, repro 0
2023/02/14 11:24:18 VMs 1, executed 72065, cover 39955, signal 53104/60476, crashes 1, repro 0
2023/02/14 11:24:28 VMs 1, executed 72083, cover 39955, signal 53104/60479, crashes 1, repro 0
2023/02/14 11:24:38 VMs 1, executed 72088, cover 39955, signal 53105/60479, crashes 1, repro 0
2023/02/14 11:24:48 VMs 1, executed 72088, cover 39955, signal 53105/60479, crashes 1, repro 0
2023/02/14 11:24:58 VMs 1, executed 72105, cover 39956, signal 53108/60479, crashes 1, repro 0
2023/02/14 11:25:08 VMs 1, executed 72123, cover 39956, signal 53108/60479, crashes 1, repro 0
2023/02/14 11:25:18 VMs 1, executed 72133, cover 39956, signal 53108/60479, crashes 1, repro 0
2023/02/14 11:25:28 VMs 1, executed 72147, cover 39956, signal 53108/60547, crashes 1, repro 0
2023/02/14 11:25:38 VMs 1, executed 72161, cover 39956, signal 53108/60551, crashes 1, repro 0
2023/02/14 11:25:48 VMs 1, executed 72161, cover 39990, signal 53150/60551, crashes 1, repro 0
2023/02/14 11:25:58 VMs 1, executed 72179, cover 39990, signal 53150/60553, crashes 1, repro 0
2023/02/14 11:26:08 VMs 1, executed 72185, cover 39990, signal 53151/60556, crashes 1, repro 0
2023/02/14 11:26:18 VMs 1, executed 72205, cover 39990, signal 53151/60558, crashes 1, repro 0
2023/02/14 11:26:28 VMs 1, executed 72220, cover 39990, signal 53151/60564, crashes 1, repro 0
2023/02/14 11:26:38 VMs 1, executed 72228, cover 39992, signal 53157/60564, crashes 1, repro 0
2023/02/14 11:26:48 VMs 1, executed 72228, cover 39992, signal 53157/60564, crashes 1, repro 0
2023/02/14 11:26:58 VMs 1, executed 72241, cover 39992, signal 53157/60569, crashes 1, repro 0
2023/02/14 11:27:08 VMs 1, executed 72258, cover 39992, signal 53157/60569, crashes 1, repro 0
2023/02/14 11:27:18 VMs 1, executed 72273, cover 39992, signal 53157/60569, crashes 1, repro 0
2023/02/14 11:27:28 VMs 1, executed 72281, cover 39993, signal 53159/60569, crashes 1, repro 0
2023/02/14 11:27:38 VMs 1, executed 72298, cover 39993, signal 53159/60583, crashes 1, repro 0
2023/02/14 11:27:48 VMs 1, executed 72298, cover 39998, signal 53165/60583, crashes 1, repro 0
2023/02/14 11:27:58 VMs 1, executed 72316, cover 39998, signal 53165/60583, crashes 1, repro 0
2023/02/14 11:28:08 VMs 1, executed 72320, cover 39998, signal 53165/60583, crashes 1, repro 0
2023/02/14 11:28:18 VMs 1, executed 72336, cover 39998, signal 53165/60606, crashes 1, repro 0
2023/02/14 11:28:28 VMs 1, executed 72355, cover 39998, signal 53165/60606, crashes 1, repro 0
2023/02/14 11:28:38 VMs 1, executed 72361, cover 39998, signal 53165/60606, crashes 1, repro 0
2023/02/14 11:28:48 VMs 1, executed 72361, cover 39998, signal 53165/60606, crashes 1, repro 0
2023/02/14 11:28:58 VMs 1, executed 72377, cover 39998, signal 53165/60606, crashes 1, repro 0
2023/02/14 11:29:08 VMs 1, executed 72393, cover 40004, signal 53170/60612, crashes 1, repro 0
2023/02/14 11:29:18 VMs 1, executed 72404, cover 40004, signal 53170/60612, crashes 1, repro 0
2023/02/14 11:29:28 VMs 1, executed 72418, cover 40004, signal 53170/60629, crashes 1, repro 0
2023/02/14 11:29:38 VMs 1, executed 72436, cover 40004, signal 53170/60629, crashes 1, repro 0
2023/02/14 11:29:48 VMs 1, executed 72436, cover 40004, signal 53170/60629, crashes 1, repro 0
2023/02/14 11:29:58 VMs 1, executed 72442, cover 40004, signal 53175/60629, crashes 1, repro 0
2023/02/14 11:30:08 VMs 1, executed 72462, cover 40004, signal 53175/60630, crashes 1, repro 0
2023/02/14 11:30:18 VMs 1, executed 72476, cover 40004, signal 53175/60630, crashes 1, repro 0
2023/02/14 11:30:28 VMs 1, executed 72481, cover 40004, signal 53175/60630, crashes 1, repro 0
2023/02/14 11:30:38 VMs 1, executed 72498, cover 40004, signal 53175/60631, crashes 1, repro 0
2023/02/14 11:30:48 VMs 1, executed 72498, cover 40004, signal 53175/60631, crashes 1, repro 0
2023/02/14 11:30:58 VMs 1, executed 72515, cover 40004, signal 53175/60635, crashes 1, repro 0
2023/02/14 11:31:08 VMs 1, executed 72523, cover 40004, signal 53175/60635, crashes 1, repro 0
2023/02/14 11:31:18 VMs 1, executed 72541, cover 40004, signal 53175/60637, crashes 1, repro 0
2023/02/14 11:31:28 VMs 1, executed 72559, cover 40015, signal 53189/60637, crashes 1, repro 0
2023/02/14 11:31:38 VMs 1, executed 72565, cover 40015, signal 53189/60637, crashes 1, repro 0
2023/02/14 11:31:48 VMs 1, executed 72565, cover 40015, signal 53189/60637, crashes 1, repro 0
2023/02/14 11:31:58 VMs 1, executed 72578, cover 40016, signal 53191/60637, crashes 1, repro 0
2023/02/14 11:32:08 VMs 1, executed 72595, cover 40016, signal 53191/60637, crashes 1, repro 0
2023/02/14 11:32:18 VMs 1, executed 72602, cover 40016, signal 53191/60637, crashes 1, repro 0
2023/02/14 11:32:28 VMs 1, executed 72619, cover 40028, signal 53206/60639, crashes 1, repro 0
2023/02/14 11:32:38 VMs 1, executed 72633, cover 40028, signal 53206/60639, crashes 1, repro 0
2023/02/14 11:32:48 VMs 1, executed 72633, cover 40028, signal 53206/60639, crashes 1, repro 0
2023/02/14 11:32:58 VMs 1, executed 72645, cover 40028, signal 53206/60639, crashes 1, repro 0
2023/02/14 11:33:08 VMs 1, executed 72658, cover 40034, signal 53215/60639, crashes 1, repro 0
2023/02/14 11:33:18 VMs 1, executed 72673, cover 40034, signal 53215/60639, crashes 1, repro 0
2023/02/14 11:33:28 VMs 1, executed 72681, cover 40034, signal 53215/60639, crashes 1, repro 0
2023/02/14 11:33:38 VMs 1, executed 72696, cover 40034, signal 53216/60639, crashes 1, repro 0
2023/02/14 11:33:48 VMs 1, executed 72696, cover 40034, signal 53216/60639, crashes 1, repro 0
2023/02/14 11:33:58 VMs 1, executed 72711, cover 40036, signal 53219/60639, crashes 1, repro 0
2023/02/14 11:34:08 VMs 1, executed 72721, cover 40036, signal 53221/60639, crashes 1, repro 0
2023/02/14 11:34:18 VMs 1, executed 72736, cover 40036, signal 53221/60639, crashes 1, repro 0
2023/02/14 11:34:28 VMs 1, executed 72744, cover 40044, signal 53236/60639, crashes 1, repro 0
2023/02/14 11:34:38 VMs 1, executed 72761, cover 40044, signal 53236/60639, crashes 1, repro 0
2023/02/14 11:34:48 VMs 1, executed 72761, cover 40048, signal 53244/60639, crashes 1, repro 0
2023/02/14 11:34:58 VMs 1, executed 72781, cover 40048, signal 53244/60641, crashes 1, repro 0
2023/02/14 11:35:08 VMs 1, executed 72796, cover 40048, signal 53244/60642, crashes 1, repro 0
2023/02/14 11:35:18 VMs 1, executed 72801, cover 40105, signal 53314/60642, crashes 1, repro 0
2023/02/14 11:35:28 VMs 1, executed 72823, cover 40105, signal 53314/60642, crashes 1, repro 0
2023/02/14 11:35:38 VMs 1, executed 72839, cover 40105, signal 53315/60642, crashes 1, repro 0
